date_time,u,v,w,wind_speed,wind_dir,u,v,w,wind_speed,wind_dir,u,v,w,wind_speed,wind_dir
2018-08-12 18:55:00,-0.73,-1.48,-0.02,1.65,4.64,-0.78,-1.31,-0.01,1.52,19.26,0.05,-0.18,-0.00,0.13,-299.07
2018-08-12 19:00:00,-0.78,-1.22,0.03,1.45,24.79,-0.80,-1.06,0.02,1.33,39.36,0.03,-0.16,0.00,0.12,-287.10
2018-08-12 19:05:00,-0.72,-0.97,-0.05,1.20,37.71,-0.82,-0.76,0.05,1.12,71.37,0.11,-0.21,-0.10,0.08,-280.42
2018-08-12 19:10:00,-0.70,-0.79,0.12,1.06,53.72,-0.69,-0.69,0.08,0.98,64.29,-0.01,-0.09,0.05,0.08,-260.73
2018-08-12 19:15:00,-0.64,-1.20,-0.03,1.36,10.82,-0.70,-1.03,-0.01,1.25,29.66,0.06,-0.17,-0.02,0.12,-298.30
2018-08-12 19:20:00,-0.69,-1.27,-0.10,1.45,12.48,-0.71,-1.07,-0.05,1.29,28.27,0.02,-0.20,-0.06,0.16,-294.57
2018-08-12 19:25:00,-0.51,-1.60,-0.19,1.69,338.44,-0.56,-1.38,-0.14,1.50,352.09,0.05,-0.22,-0.06,0.19,44.42
2018-08-12 19:30:00,-0.78,-1.93,-0.16,2.09,352.30,-0.79,-1.82,-0.17,1.99,356.28,0.00,-0.11,0.01,0.10,58.29
2018-08-12 19:35:00,-0.54,-1.62,-0.11,1.72,340.36,-0.50,-1.55,-0.15,1.63,339.50,-0.03,-0.08,0.04,0.08,51.09
2018-08-12 19:40:00,-0.63,-1.42,-0.07,1.56,357.89,-0.58,-1.31,-0.12,1.44,357.36,-0.06,-0.12,0.06,0.12,59.84
2018-08-12 19:45:00,-0.71,-1.46,-0.10,1.63,4.08,-0.64,-1.36,-0.12,1.51,1.67,-0.07,-0.10,0.03,0.12,-293.58
2018-08-12 19:50:00,-0.57,-1.17,-0.08,1.30,4.24,-0.46,-1.09,-0.12,1.19,354.80,-0.11,-0.08,0.04,0.11,-290.65
2018-08-12 19:55:00,-0.62,-1.61,-0.08,1.73,348.80,-0.47,-1.61,-0.16,1.69,334.02,-0.15,0.00,0.08,0.04,59.32
2018-08-12 20:00:00,-0.37,-1.06,-0.02,1.12,342.77,-0.19,-1.07,-0.12,1.09,315.21,-0.17,0.01,0.11,0.03,59.52
2018-08-12 20:05:00,-0.52,-1.15,0.01,1.26,359.47,-0.35,-1.15,-0.11,1.21,335.52,-0.18,-0.00,0.12,0.06,71.52
2018-08-12 20:10:00,-0.56,-0.95,-0.05,1.10,18.33,-0.39,-0.94,-0.09,1.02,353.36,-0.17,-0.01,0.04,0.08,-275.36
2018-08-12 20:15:00,-0.36,-0.82,-0.20,0.91,357.75,-0.19,-0.70,-0.13,0.74,330.40,-0.17,-0.11,-0.07,0.17,69.01
2018-08-12 20:20:00,-0.42,-0.98,-0.15,1.08,356.18,-0.34,-0.91,-0.13,0.98,347.11,-0.09,-0.08,-0.02,0.10,64.62
2018-08-12 20:25:00,-0.48,-0.91,-0.01,1.03,9.75,-0.32,-0.85,-0.11,0.91,348.34,-0.16,-0.07,0.09,0.12,-285.99
2018-08-12 20:30:00,-0.50,-0.70,-0.03,0.86,34.62,-0.37,-0.63,-0.09,0.74,18.13,-0.13,-0.07,0.06,0.12,-269.38
2018-08-12 20:35:00,-0.49,-0.92,-0.06,1.04,10.24,-0.34,-0.87,-0.11,0.94,350.60,-0.14,-0.05,0.06,0.10,-281.80
2018-08-12 20:40:00,-0.45,-0.83,0.00,0.94,12.45,-0.27,-0.80,-0.10,0.85,340.23,-0.19,-0.03,0.10,0.09,-278.17
2018-08-12 20:45:00,-0.30,-0.78,-0.07,0.84,348.45,-0.12,-0.71,-0.13,0.73,313.46,-0.18,-0.07,0.06,0.11,69.00
2018-08-12 20:50:00,-0.37,-0.59,-0.16,0.72,24.38,-0.19,-0.50,-0.12,0.54,347.08,-0.19,-0.10,-0.04,0.18,-268.66
2018-08-12 20:55:00,-0.31,-0.42,-0.07,0.53,36.72,-0.13,-0.38,-0.12,0.42,341.40,-0.18,-0.04,0.05,0.11,-249.71
2018-08-12 21:00:00,0.67,0.41,-0.04,0.79,261.53,1.00,0.33,-0.18,1.06,302.79,-0.33,0.08,0.14,-0.28,99.48
2018-08-12 21:05:00,0.43,0.36,-0.07,0.57,235.16,0.75,0.33,-0.21,0.84,286.02,-0.32,0.03,0.13,-0.28,78.67
2018-08-12 21:10:00,0.14,0.24,-0.01,0.28,174.30,0.42,0.18,-0.16,0.48,286.55,-0.27,0.06,0.15,-0.20,20.60
2018-08-12 21:15:00,0.44,0.44,0.01,0.62,217.22,0.73,0.37,-0.18,0.83,275.65,-0.29,0.08,0.19,-0.21,65.60
2018-08-12 21:20:00,0.51,0.37,-0.02,0.63,248.42,0.80,0.29,-0.17,0.87,298.12,-0.29,0.08,0.15,-0.24,88.47
2018-08-12 21:25:00,0.22,0.28,-0.02,0.35,197.62,0.49,0.20,-0.17,0.55,291.03,-0.27,0.08,0.15,-0.20,38.66
2018-08-12 21:30:00,-0.31,-0.04,0.06,0.31,179.93,-0.07,-0.11,-0.11,0.17,30.86,-0.23,0.06,0.17,0.15,-119.98
2018-08-12 21:35:00,-0.29,-0.25,-0.05,0.38,78.76,-0.07,-0.29,-0.12,0.32,327.77,-0.22,0.04,0.07,0.06,-206.95
2018-08-12 21:40:00,0.17,0.20,0.01,0.26,205.18,0.43,0.12,-0.17,0.47,312.11,-0.26,0.08,0.17,-0.22,36.81
2018-08-12 21:45:00,0.30,0.38,0.00,0.48,195.69,0.57,0.24,-0.23,0.66,286.84,-0.27,0.14,0.23,-0.17,41.35
2018-08-12 21:50:00,0.02,-0.01,0.06,0.06,67.76,0.27,-0.14,-0.17,0.35,88.68,-0.25,0.14,0.23,-0.29,-148.34
2018-08-12 21:55:00,-0.14,-0.20,0.09,0.26,31.23,0.12,-0.29,-0.15,0.35,210.50,-0.26,0.09,0.24,-0.09,-212.93
2018-08-12 22:00:00,0.04,0.13,0.08,0.16,124.70,0.30,0.04,-0.17,0.35,333.75,-0.26,0.09,0.26,-0.19,-42.51
2018-08-12 22:05:00,0.44,0.35,-0.04,0.56,238.86,0.72,0.20,-0.25,0.79,311.29,-0.28,0.15,0.22,-0.22,73.81
2018-08-12 22:10:00,-0.20,0.01,-0.02,0.20,164.62,-0.01,-0.15,-0.19,0.24,290.48,-0.19,0.16,0.17,-0.04,-113.88
2018-08-12 22:15:00,-0.04,0.20,0.04,0.20,41.65,0.21,0.05,-0.21,0.30,316.54,-0.25,0.14,0.25,-0.10,-131.02
2018-08-12 22:20:00,0.16,0.33,-0.02,0.36,157.41,0.43,0.15,-0.27,0.53,298.10,-0.27,0.17,0.25,-0.16,-2.40
2018-08-12 22:25:00,0.31,0.30,-0.06,0.43,222.59,0.60,0.16,-0.26,0.67,313.85,-0.29,0.14,0.20,-0.23,55.43
2018-08-12 22:30:00,0.41,0.34,-0.04,0.54,235.15,0.72,0.19,-0.28,0.79,313.44,-0.31,0.15,0.24,-0.26,69.47
2018-08-12 22:35:00,0.53,0.36,-0.04,0.64,254.09,0.87,0.23,-0.27,0.94,314.14,-0.34,0.13,0.23,-0.30,88.71
2018-08-12 22:40:00,0.13,0.08,-0.01,0.16,257.26,0.38,-0.04,-0.22,0.44,19.27,-0.25,0.12,0.21,-0.29,52.82
2018-08-12 22:45:00,0.25,0.34,-0.02,0.42,190.67,0.57,0.19,-0.27,0.66,303.06,-0.33,0.15,0.25,-0.24,30.93
2018-08-12 22:50:00,-0.04,-0.01,-0.05,0.06,170.33,0.21,-0.16,-0.22,0.34,118.20,-0.25,0.16,0.17,-0.28,-54.49
2018-08-12 22:55:00,-0.15,-0.01,0.02,0.15,190.31,0.11,-0.14,-0.18,0.25,160.89,-0.26,0.12,0.20,-0.10,-66.65
2018-08-12 23:00:00,0.19,0.27,0.00,0.33,188.82,0.48,0.13,-0.24,0.55,311.94,-0.29,0.14,0.24,-0.22,25.53
2018-08-12 23:05:00,-0.05,-0.08,-0.07,0.12,23.17,0.16,-0.21,-0.21,0.34,162.89,-0.21,0.13,0.14,-0.22,-204.58
2018-08-12 23:10:00,0.33,0.28,-0.04,0.44,232.11,0.62,0.15,-0.24,0.68,316.30,-0.29,0.13,0.20,-0.25,65.80
2018-08-12 23:15:00,0.22,0.25,-0.08,0.35,207.40,0.52,0.10,-0.25,0.59,327.22,-0.30,0.16,0.17,-0.24,35.39
2018-08-12 23:20:00,-0.20,0.00,0.05,0.21,158.71,0.03,-0.13,-0.16,0.21,238.74,-0.24,0.14,0.21,0.00,-94.64
2018-08-12 23:25:00,0.17,0.25,-0.05,0.31,182.35,0.44,0.09,-0.23,0.50,323.25,-0.27,0.16,0.17,-0.20,11.89
2018-08-12 23:30:00,0.28,0.32,-0.03,0.43,207.96,0.59,0.19,-0.23,0.67,304.23,-0.31,0.13,0.20,-0.24,46.36
2018-08-12 23:35:00,0.30,0.28,-0.01,0.41,224.42,0.61,0.16,-0.23,0.67,313.99,-0.31,0.12,0.22,-0.26,56.21
2018-08-12 23:40:00,-0.04,0.09,0.01,0.09,6.61,0.22,-0.04,-0.19,0.29,31.29,-0.25,0.13,0.20,-0.20,-192.83
2018-08-12 23:45:00,0.40,0.23,0.01,0.46,266.00,0.69,0.10,-0.25,0.74,335.19,-0.29,0.14,0.26,-0.27,91.25
2018-08-12 23:50:00,0.07,0.17,-0.07,0.20,144.62,0.33,0.03,-0.22,0.40,344.44,-0.27,0.14,0.16,-0.21,-40.85
2018-08-12 23:55:00,-0.24,-0.02,0.03,0.24,187.19,0.00,-0.15,-0.16,0.22,280.52,-0.24,0.13,0.19,0.02,-86.43
2018-08-13 00:00:00,-0.16,0.01,0.04,0.17,169.20,0.06,-0.12,-0.17,0.21,195.86,-0.22,0.13,0.21,-0.05,-64.55
2018-08-13 00:05:00,0.03,0.07,-0.02,0.08,155.14,0.28,-0.06,-0.20,0.34,40.90,-0.24,0.13,0.18,-0.27,-59.20
2018-08-13 00:10:00,0.04,0.12,-0.05,0.14,136.69,0.28,-0.02,-0.22,0.36,13.80,-0.24,0.14,0.17,-0.22,-52.39
2018-08-13 00:15:00,-0.05,-0.04,0.04,0.07,81.47,0.19,-0.16,-0.19,0.32,123.76,-0.24,0.12,0.23,-0.24,-143.34
2018-08-13 00:20:00,-0.07,0.25,0.02,0.26,28.38,0.19,0.12,-0.18,0.29,256.73,-0.26,0.13,0.21,-0.03,-108.39
2018-08-13 00:25:00,0.07,0.16,0.00,0.17,151.17,0.35,-0.01,-0.22,0.42,6.98,-0.28,0.17,0.22,-0.24,-30.88
2018-08-13 00:30:00,-0.35,-0.10,0.08,0.37,157.83,-0.12,-0.23,-0.11,0.29,10.32,-0.23,0.14,0.19,0.09,-139.73
2018-08-13 00:35:00,-0.32,0.06,0.08,0.34,185.14,-0.07,-0.02,-0.09,0.12,150.40,-0.26,0.08,0.17,0.22,-164.63
2018-08-13 00:40:00,-0.02,0.08,-0.03,0.09,30.22,0.21,-0.02,-0.17,0.27,12.93,-0.23,0.10,0.14,-0.18,-155.64
2018-08-13 00:45:00,-0.05,0.12,0.01,0.13,0.66,0.20,0.01,-0.16,0.26,353.35,-0.26,0.11,0.17,-0.13,-184.36
2018-08-13 00:50:00,0.11,0.19,0.03,0.22,168.99,0.37,0.11,-0.19,0.43,307.65,-0.26,0.08,0.22,-0.20,6.77
2018-08-13 00:55:00,0.18,0.14,-0.06,0.24,237.35,0.44,-0.02,-0.20,0.48,6.94,-0.26,0.16,0.14,-0.25,46.32
2018-08-13 01:00:00,0.29,0.24,-0.06,0.38,236.45,0.60,0.11,-0.21,0.64,326.75,-0.30,0.13,0.15,-0.26,68.37
2018-08-13 01:05:00,0.40,0.28,-0.05,0.49,248.87,0.74,0.15,-0.23,0.79,323.46,-0.34,0.13,0.18,-0.29,78.93
2018-08-13 01:10:00,-0.04,-0.03,-0.04,0.06,87.63,0.23,-0.15,-0.16,0.31,105.11,-0.26,0.12,0.12,-0.26,-137.28
2018-08-13 01:15:00,-0.03,0.11,-0.05,0.12,35.55,0.28,-0.01,-0.17,0.33,8.83,-0.30,0.12,0.12,-0.21,-149.54
2018-08-13 01:20:00,0.18,0.12,-0.03,0.22,253.75,0.44,-0.00,-0.18,0.48,1.94,-0.27,0.12,0.15,-0.26,69.18
2018-08-13 01:25:00,0.03,0.12,-0.01,0.13,122.91,0.31,-0.03,-0.18,0.36,14.77,-0.28,0.15,0.18,-0.23,-58.97
2018-08-13 01:30:00,-0.09,-0.04,0.03,0.10,130.71,0.13,-0.16,-0.15,0.25,160.81,-0.22,0.12,0.18,-0.15,-95.67
2018-08-13 01:35:00,-0.17,-0.04,0.02,0.17,163.79,0.01,-0.15,-0.11,0.19,269.48,-0.18,0.11,0.13,-0.02,-95.12
2018-08-13 01:40:00,-0.22,-0.12,0.04,0.25,119.88,-0.03,-0.21,-0.07,0.22,308.03,-0.19,0.09,0.11,0.04,-158.74
2018-08-13 01:45:00,-0.13,-0.06,0.11,0.18,126.23,0.05,-0.18,-0.09,0.21,237.71,-0.18,0.12,0.20,-0.03,-137.92
2018-08-13 01:50:00,0.00,0.25,-0.04,0.25,78.40,0.16,0.19,-0.10,0.27,200.06,-0.15,0.05,0.05,-0.01,-50.74
2018-08-13 01:55:00,-0.19,0.09,0.07,0.22,232.51,-0.03,0.07,-0.06,0.09,0.03,-0.16,0.02,0.13,0.13,162.43
2018-08-13 02:00:00,-0.17,0.11,0.05,0.21,256.52,-0.02,0.02,-0.08,0.09,296.77,-0.15,0.09,0.13,0.12,202.23
2018-08-13 02:05:00,-0.19,-0.13,0.00,0.23,98.94,-0.07,-0.21,-0.10,0.25,340.57,-0.12,0.08,0.10,-0.02,-189.97
2018-08-13 02:10:00,0.13,0.16,0.02,0.21,202.94,0.26,0.08,-0.10,0.29,307.24,-0.13,0.08,0.12,-0.09,29.34
2018-08-13 02:15:00,-0.29,0.03,0.02,0.29,174.99,-0.14,-0.02,-0.09,0.17,174.64,-0.16,0.06,0.11,0.13,-178.82
2018-08-13 02:20:00,0.19,0.26,-0.03,0.32,188.90,0.31,0.17,-0.10,0.37,272.11,-0.12,0.10,0.08,-0.04,41.52
2018-08-13 02:25:00,0.21,0.16,-0.06,0.27,245.40,0.33,0.10,-0.10,0.36,305.07,-0.12,0.05,0.04,-0.09,83.61
2018-08-13 02:30:00,0.21,0.08,-0.08,0.24,296.09,0.35,-0.01,-0.11,0.37,4.91,-0.14,0.09,0.04,-0.13,110.31
2018-08-13 02:35:00,-0.18,-0.03,-0.00,0.18,176.09,-0.04,-0.09,-0.09,0.13,0.58,-0.14,0.06,0.09,0.05,-129.27
2018-08-13 02:40:00,-0.16,0.05,-0.01,0.17,204.56,-0.06,-0.02,-0.09,0.11,146.23,-0.10,0.07,0.08,0.06,-140.70
2018-08-13 02:45:00,0.01,0.14,0.02,0.14,84.37,0.14,0.10,-0.08,0.19,247.22,-0.14,0.03,0.10,-0.06,-54.13
2018-08-13 02:50:00,-0.10,0.01,0.05,0.11,168.18,-0.00,-0.03,-0.08,0.09,309.22,-0.09,0.04,0.13,0.02,-133.55
2018-08-13 02:55:00,-0.03,0.09,0.04,0.10,19.36,0.13,0.02,-0.09,0.16,333.14,-0.16,0.07,0.13,-0.06,-153.96
2018-08-13 03:00:00,-0.01,0.06,-0.05,0.08,38.10,0.15,-0.04,-0.10,0.18,44.70,-0.16,0.10,0.06,-0.10,-200.31
2018-08-13 03:05:00,0.21,0.13,0.03,0.25,261.19,0.39,0.01,-0.13,0.41,355.56,-0.18,0.12,0.16,-0.16,67.97
2018-08-13 03:10:00,0.22,0.21,-0.03,0.31,222.80,0.41,0.09,-0.13,0.44,323.05,-0.19,0.13,0.11,-0.13,45.57
2018-08-13 03:15:00,-0.05,-0.00,0.07,0.09,196.71,0.09,-0.10,-0.11,0.17,154.61,-0.14,0.10,0.18,-0.08,-52.63
2018-08-13 03:20:00,-0.20,-0.11,0.07,0.24,113.22,-0.07,-0.22,-0.09,0.25,341.49,-0.13,0.10,0.16,-0.00,-183.62
2018-08-13 03:25:00,0.25,0.15,-0.12,0.32,264.99,0.37,0.08,-0.12,0.40,323.20,-0.12,0.07,0.00,-0.08,97.00
2018-08-13 03:30:00,0.02,0.09,-0.02,0.09,110.55,0.16,-0.00,-0.10,0.19,1.51,-0.14,0.09,0.08,-0.10,-72.08
2018-08-13 03:35:00,0.16,0.11,-0.06,0.20,246.84,0.30,0.02,-0.12,0.32,347.78,-0.14,0.09,0.06,-0.12,64.59
2018-08-13 03:40:00,0.31,0.20,-0.04,0.38,256.00,0.49,0.12,-0.13,0.52,316.67,-0.18,0.08,0.10,-0.15,87.32
2018-08-13 03:45:00,0.17,0.14,-0.07,0.23,234.08,0.34,0.06,-0.13,0.37,325.99,-0.17,0.08,0.06,-0.14,64.72
2018-08-13 03:50:00,0.20,0.11,-0.11,0.26,267.85,0.36,0.03,-0.11,0.37,346.87,-0.15,0.09,-0.00,-0.12,89.30
2018-08-13 03:55:00,0.26,0.18,-0.09,0.33,252.62,0.43,0.08,-0.13,0.46,325.73,-0.17,0.09,0.04,-0.13,82.85
2018-08-13 04:00:00,0.34,0.27,-0.08,0.44,239.00,0.50,0.16,-0.14,0.55,302.91,-0.17,0.10,0.06,-0.11,77.07
2018-08-13 04:05:00,0.37,0.27,-0.11,0.47,248.20,0.55,0.17,-0.14,0.59,306.38,-0.17,0.10,0.04,-0.12,84.79
2018-08-13 04:10:00,0.27,0.14,-0.12,0.33,271.32,0.41,0.04,-0.14,0.44,342.59,-0.14,0.10,0.02,-0.11,95.30
2018-08-13 04:15:00,0.23,0.17,-0.12,0.32,245.29,0.39,0.07,-0.14,0.42,329.35,-0.15,0.11,0.02,-0.10,72.71
2018-08-13 04:20:00,0.40,0.22,-0.03,0.46,268.91,0.58,0.15,-0.13,0.61,314.85,-0.18,0.07,0.11,-0.15,103.83
2018-08-13 04:25:00,0.56,0.19,-0.05,0.60,300.38,0.79,0.15,-0.13,0.81,326.76,-0.23,0.05,0.08,-0.22,127.12
2018-08-13 04:30:00,0.28,0.19,-0.04,0.34,255.16,0.54,0.06,-0.17,0.57,339.76,-0.25,0.13,0.13,-0.23,74.13
2018-08-13 04:35:00,0.53,0.33,-0.10,0.63,259.51,0.76,0.23,-0.15,0.81,307.90,-0.24,0.10,0.05,-0.18,95.87
2018-08-13 04:40:00,0.26,0.09,-0.05,0.28,303.58,0.41,-0.00,-0.14,0.43,1.88,-0.15,0.09,0.09,-0.15,118.98
2018-08-13 04:45:00,0.48,0.18,0.01,0.51,294.62,0.65,0.12,-0.10,0.67,326.91,-0.17,0.06,0.11,-0.16,122.38
2018-08-13 04:50:00,0.62,0.27,-0.01,0.67,286.25,0.81,0.22,-0.11,0.84,311.45,-0.19,0.05,0.10,-0.17,119.67
2018-08-13 04:55:00,0.29,0.10,0.01,0.31,299.18,0.46,0.01,-0.11,0.47,354.75,-0.17,0.09,0.12,-0.17,112.49
2018-08-13 05:00:00,0.45,0.19,-0.01,0.49,289.43,0.66,0.13,-0.11,0.68,326.35,-0.21,0.06,0.10,-0.19,114.27
2018-08-13 05:05:00,0.18,0.08,-0.01,0.20,281.40,0.36,0.00,-0.11,0.38,357.92,-0.18,0.08,0.10,-0.17,96.95
2018-08-13 05:10:00,0.01,0.15,0.02,0.15,87.63,0.12,0.08,-0.10,0.17,259.59,-0.11,0.07,0.12,-0.02,-50.12
2018-08-13 05:15:00,-0.20,-0.03,0.04,0.20,177.35,-0.10,-0.10,-0.08,0.16,56.42,-0.10,0.07,0.12,0.04,-144.63
2018-08-13 05:20:00,-0.16,-0.07,0.01,0.17,128.17,-0.06,-0.11,-0.08,0.15,11.99,-0.10,0.04,0.09,0.03,-167.61
2018-08-13 05:25:00,-0.10,0.01,-0.00,0.10,177.02,0.01,-0.05,-0.09,0.10,237.12,-0.11,0.06,0.09,-0.01,-74.04
2018-08-13 05:30:00,-0.16,0.22,0.03,0.27,321.99,-0.03,0.13,-0.09,0.16,36.34,-0.13,0.09,0.12,0.11,248.71
2018-08-13 05:35:00,-0.19,0.03,0.03,0.20,184.92,-0.08,-0.06,-0.08,0.13,82.09,-0.11,0.10,0.12,0.07,-142.38
2018-08-13 05:40:00,-0.12,-0.02,0.00,0.12,182.19,-0.01,-0.13,-0.10,0.16,295.26,-0.11,0.11,0.10,-0.04,-92.90
2018-08-13 05:45:00,-0.15,-0.06,0.00,0.16,135.14,-0.06,-0.16,-0.09,0.19,347.45,-0.09,0.10,0.09,-0.03,-155.30
2018-08-13 05:50:00,-0.12,0.10,0.01,0.15,278.67,0.02,-0.02,-0.11,0.11,136.60,-0.14,0.12,0.12,0.04,22.18
2018-08-13 05:55:00,-0.12,0.10,0.02,0.16,280.18,0.05,-0.05,-0.13,0.15,158.14,-0.17,0.16,0.15,0.01,53.91
2018-08-13 06:00:00,-0.07,-0.01,-0.03,0.07,182.16,0.06,-0.15,-0.14,0.21,212.71,-0.13,0.14,0.11,-0.14,-68.56
2018-08-13 06:05:00,0.01,-0.07,-0.01,0.07,265.34,0.09,-0.18,-0.12,0.23,197.05,-0.08,0.10,0.11,-0.16,20.85
2018-08-13 06:10:00,-0.03,0.06,0.01,0.06,349.28,0.08,-0.05,-0.10,0.14,96.08,-0.11,0.10,0.11,-0.07,132.77
2018-08-13 06:15:00,-0.04,0.21,0.01,0.21,44.27,0.10,0.09,-0.13,0.18,225.15,-0.14,0.11,0.13,0.02,-90.98
2018-08-13 06:20:00,-0.01,-0.04,-0.02,0.05,302.90,0.08,-0.13,-0.12,0.20,179.99,-0.09,0.09,0.10,-0.15,65.64
2018-08-13 06:25:00,-0.11,0.01,-0.00,0.11,164.21,0.03,-0.13,-0.12,0.18,248.21,-0.13,0.14,0.11,-0.07,-95.02
2018-08-13 06:30:00,-0.02,-0.00,-0.02,0.03,186.64,0.10,-0.13,-0.12,0.20,161.17,-0.12,0.12,0.10,-0.17,-46.37
2018-08-13 06:35:00,-0.24,-0.01,0.00,0.24,200.90,-0.09,-0.10,-0.08,0.16,60.57,-0.14,0.09,0.08,0.08,-99.91
2018-08-13 06:40:00,-0.08,0.04,-0.00,0.09,240.60,0.07,-0.10,-0.12,0.17,171.98,-0.15,0.14,0.12,-0.08,5.15
2018-08-13 06:45:00,-0.18,-0.00,0.06,0.18,203.42,-0.03,-0.11,-0.10,0.15,327.19,-0.15,0.11,0.15,0.03,-69.49
2018-08-13 06:50:00,-0.42,0.38,0.06,0.57,285.78,-0.22,0.24,-0.10,0.35,303.72,-0.20,0.13,0.15,0.22,243.17
2018-08-13 06:55:00,-0.48,0.52,0.10,0.71,301.94,-0.27,0.38,-0.07,0.47,327.70,-0.21,0.13,0.18,0.24,248.01
2018-08-13 07:00:00,-0.07,-0.05,-0.02,0.09,102.37,0.04,-0.20,-0.14,0.25,246.00,-0.11,0.15,0.12,-0.16,-160.71
2018-08-13 07:05:00,-0.16,0.11,0.02,0.19,261.72,-0.03,-0.00,-0.11,0.11,180.66,-0.13,0.11,0.13,0.08,-65.04
2018-08-13 07:10:00,-0.29,0.13,0.02,0.32,227.49,-0.14,-0.00,-0.10,0.18,200.47,-0.15,0.13,0.13,0.14,-127.41
2018-08-13 07:15:00,-0.35,0.11,0.04,0.37,207.29,-0.18,-0.04,-0.10,0.21,167.27,-0.17,0.14,0.14,0.16,-135.64
2018-08-13 07:20:00,-0.05,0.14,0.02,0.15,18.54,0.11,0.05,-0.12,0.17,288.35,-0.15,0.10,0.15,-0.02,-142.06
2018-08-13 07:25:00,-0.35,0.11,0.03,0.37,210.70,-0.19,0.01,-0.08,0.21,165.52,-0.16,0.10,0.11,0.16,208.33
2018-08-13 07:30:00,-0.36,0.34,0.02,0.50,291.55,-0.19,0.22,-0.12,0.31,310.52,-0.17,0.12,0.14,0.19,240.70
2018-08-13 07:35:00,-0.31,0.42,0.01,0.52,324.84,-0.11,0.31,-0.13,0.35,19.10,-0.20,0.11,0.13,0.17,255.05
2018-08-13 07:40:00,-0.38,0.49,0.01,0.62,317.33,-0.16,0.39,-0.13,0.44,8.52,-0.23,0.10,0.14,0.18,252.71
2018-08-13 07:45:00,-0.23,0.15,-0.01,0.27,259.96,-0.06,0.09,-0.11,0.16,324.24,-0.16,0.06,0.10,0.12,199.95
2018-08-13 07:50:00,-0.27,-0.11,-0.01,0.29,137.26,-0.21,-0.09,0.03,0.23,131.70,-0.06,-0.02,-0.04,0.07,-194.25
2018-08-13 07:55:00,-0.30,-0.07,-0.04,0.31,164.26,-0.25,-0.07,0.05,0.26,155.32,-0.05,0.00,-0.09,0.04,-175.82
2018-08-13 08:00:00,-0.26,-0.16,0.07,0.31,107.49,-0.20,-0.20,0.01,0.28,63.85,-0.06,0.04,0.06,0.03,-205.78
2018-08-13 08:05:00,-0.37,-0.24,-0.01,0.44,100.26,-0.38,-0.29,-0.01,0.48,86.45,0.01,0.05,-0.00,-0.04,-213.27
2018-08-13 08:10:00,-0.07,-0.24,0.12,0.27,337.53,-0.01,-0.29,0.00,0.29,288.92,-0.06,0.05,0.12,-0.01,63.58
2018-08-13 08:15:00,-0.31,0.37,0.07,0.49,312.33,-0.23,0.35,0.01,0.42,331.27,-0.08,0.02,0.06,0.07,264.57
2018-08-13 08:20:00,-0.48,0.59,0.01,0.76,314.80,-0.43,0.56,-0.02,0.71,318.93,-0.04,0.03,0.02,0.05,262.34
2018-08-13 08:25:00,-0.35,0.43,0.06,0.55,314.22,-0.27,0.39,-0.01,0.48,328.02,-0.08,0.03,0.07,0.08,261.65
2018-08-13 08:30:00,-0.52,0.57,0.02,0.77,304.28,-0.44,0.55,-0.01,0.71,315.32,-0.07,0.02,0.04,0.06,253.93
2018-08-13 08:35:00,-0.63,0.51,0.13,0.82,277.10,-0.53,0.57,0.07,0.78,302.07,-0.10,-0.06,0.05,0.04,233.64
2018-08-13 08:40:00,-0.20,0.17,0.08,0.27,281.76,-0.11,0.19,0.02,0.21,344.08,-0.09,-0.02,0.06,0.06,223.28
2018-08-13 08:45:00,-0.10,0.72,-0.01,0.73,51.97,-0.05,0.70,-0.06,0.70,65.63,-0.06,0.02,0.05,0.03,-37.72
2018-08-13 08:50:00,0.09,0.47,0.07,0.48,110.63,0.07,0.51,0.03,0.51,102.32,0.02,-0.04,0.04,-0.03,14.63
2018-08-13 08:55:00,0.06,0.11,0.05,0.14,168.09,0.07,0.18,0.06,0.20,149.32,-0.01,-0.06,-0.02,-0.07,94.34
2018-08-13 09:00:00,-0.05,0.71,0.05,0.72,65.29,-0.03,0.78,0.02,0.78,69.60,-0.01,-0.07,0.02,-0.06,-21.63
2018-08-13 09:05:00,0.45,0.63,-0.03,0.77,188.49,0.45,0.62,-0.03,0.76,189.62,-0.00,0.01,-0.00,0.01,61.44
2018-08-13 09:10:00,-0.03,-0.09,-0.07,0.12,351.29,-0.14,0.07,0.07,0.17,238.04,0.10,-0.15,-0.13,-0.05,330.95
2018-08-13 09:15:00,-0.10,-0.46,-0.02,0.48,320.59,-0.17,-0.33,0.05,0.37,6.27,0.07,-0.13,-0.07,0.10,21.18
2018-08-13 09:20:00,-0.39,-0.76,-0.00,0.85,8.20,-0.40,-0.62,0.02,0.74,25.32,0.01,-0.14,-0.02,0.12,-293.85
2018-08-13 09:25:00,-0.78,-0.32,0.12,0.85,135.03,-0.66,-0.20,0.12,0.70,153.25,-0.12,-0.12,0.01,0.15,-211.04
2018-08-13 09:30:00,-0.45,-0.73,-0.09,0.86,23.43,-0.51,-0.50,0.04,0.71,66.13,0.05,-0.23,-0.13,0.15,-293.38
2018-08-13 09:35:00,-0.55,-1.12,-0.06,1.25,4.53,-0.54,-0.97,-0.03,1.11,13.97,-0.01,-0.16,-0.03,0.14,-298.09
